lang,idx,role,agent_name,correct,prediction,gold,shape,final_step_last_layer_gold_logprob,final_step_last_layer_gold_rank,best_gold_rank,best_gold_logprob,emergence_step,latent_reasoning_score,rank_threshold,emergence_layer_strategy
ja,22,critic,Critic,True,7,7,4x37x2560,-18.969127655029297,2359.0,49.0,-8.976505279541016,2,0.5,1000,final_layer
ja,22,refiner,Refiner,True,7,7,4x37x2560,-19.625770568847656,7785.0,49.0,-8.30230712890625,2,0.5,1000,final_layer
ja,22,judger,Judger,True,7,7,1x37x2560,-12.01089096069336,527.0,289.0,-9.109007835388184,0,1.0,1000,final_layer
ja,23,planner,Planner,True,8,8,4x37x2560,-15.01626968383789,32276.0,49.0,-10.302778244018555,2,0.5,1000,final_layer
ja,23,critic,Critic,True,8,8,4x37x2560,-23.28132438659668,2957.0,49.0,-10.38629150390625,,0.0,1000,final_layer
ja,23,refiner,Refiner,True,8,8,4x37x2560,-12.219829559326172,1175.0,49.0,-8.87463665008545,,0.0,1000,final_layer
ja,23,judger,Judger,True,8,8,1x37x2560,-15.143402099609375,6415.0,883.0,-11.375638961791992,,0.0,1000,final_layer
ja,24,planner,Planner,False,26.00,26,4x37x2560,-14.842826843261719,87.0,12.0,-9.660747528076172,2,0.5,1000,final_layer
ja,24,critic,Critic,False,26.00,26,4x37x2560,-26.9375,1125.0,12.0,-10.154036521911621,2,0.5,1000,final_layer
ja,24,refiner,Refiner,False,26.00,26,4x37x2560,-23.390878677368164,21662.0,12.0,-10.202381134033203,2,0.5,1000,final_layer
ja,24,judger,Judger,False,26.00,26,1x37x2560,-11.062299728393555,265.0,77.0,-8.01789379119873,0,1.0,1000,final_layer
ja,25,planner,Planner,True,2,2,4x37x2560,-12.882790565490723,13.0,12.0,-7.904883861541748,2,0.5,1000,final_layer
ja,25,critic,Critic,True,2,2,4x37x2560,-22.000003814697266,479.0,12.0,-10.23662281036377,2,0.5,1000,final_layer
ja,25,refiner,Refiner,True,2,2,4x37x2560,-12.96118450164795,4466.0,12.0,-10.34907341003418,2,0.5,1000,final_layer
ja,25,judger,Judger,True,2,2,1x37x2560,-12.754944801330566,596.0,100.0,-8.941097259521484,0,1.0,1000,final_layer
ja,26,planner,Planner,True,243,243,4x37x2560,-20.875394821166992,440.0,12.0,-10.16096305847168,2,0.5,1000,final_layer
ja,26,critic,Critic,True,243,243,4x37x2560,-20.3128604888916,797.0,12.0,-11.340091705322266,2,0.5,1000,final_layer
ja,26,refiner,Refiner,True,243,243,4x37x2560,-18.701858520507812,335.0,12.0,-11.432933807373047,2,0.5,1000,final_layer
ja,26,judger,Judger,True,243,243,1x37x2560,-11.456015586853027,313.0,93.0,-8.975147247314453,0,1.0,1000,final_layer
ja,27,planner,Planner,True,16,16,4x37x2560,-20.146282196044922,2241.0,8.0,-9.703577995300293,2,0.5,1000,final_layer
ja,27,critic,Critic,True,16,16,4x37x2560,-22.1250057220459,692.0,8.0,-10.49458122253418,2,0.5,1000,final_layer
ja,27,refiner,Refiner,True,16,16,4x37x2560,-23.312572479248047,8854.0,8.0,-9.707032203674316,2,0.5,1000,final_layer
ja,27,judger,Judger,True,16,16,1x37x2560,-0.23730820417404175,1.0,1.0,-0.23730820417404175,0,1.0,1000,final_layer
ja,28,planner,Planner,True,25,25,4x37x2560,-15.044301986694336,195.0,12.0,-7.9052019119262695,2,0.5,1000,final_layer
ja,28,critic,Critic,True,25,25,4x37x2560,-18.881010055541992,353.0,12.0,-9.929545402526855,2,0.5,1000,final_layer
ja,28,refiner,Refiner,True,25,25,4x37x2560,-20.97001838684082,3496.0,12.0,-9.82507038116455,,0.0,1000,final_layer
ja,28,judger,Judger,True,25,25,1x37x2560,-11.488594055175781,325.0,71.0,-9.142166137695312,0,1.0,1000,final_layer
ja,29,planner,Planner,True,104,104,4x37x2560,-12.626653671264648,56.0,8.0,-9.39395809173584,2,0.5,1000,final_layer
ja,29,critic,Critic,True,104,104,4x37x2560,-24.562501907348633,479.0,8.0,-10.759727478027344,2,0.5,1000,final_layer
ja,29,refiner,Refiner,True,104,104,4x37x2560,-22.687795639038086,4247.0,8.0,-10.67828369140625,,0.0,1000,final_layer
ja,29,judger,Judger,True,104,104,1x37x2560,-0.6947118639945984,1.0,1.0,-0.6947118639945984,0,1.0,1000,final_layer
ja,30,planner,Planner,True,109,109,4x37x2560,-9.527314186096191,19.0,8.0,-8.883020401000977,2,0.5,1000,final_layer
ja,30,critic,Critic,True,109,109,4x37x2560,-22.75000762939453,667.0,8.0,-10.502925872802734,2,0.5,1000,final_layer
ja,30,refiner,Refiner,True,109,109,4x37x2560,-21.020647048950195,12875.0,8.0,-11.913698196411133,,0.0,1000,final_layer
ja,30,judger,Judger,True,109,109,1x37x2560,-0.8406046628952026,1.0,1.0,-0.8406046628952026,0,1.0,1000,final_layer
ja,31,planner,Planner,True,80,80,4x37x2560,-12.321639060974121,96.0,49.0,-8.855088233947754,2,0.5,1000,final_layer
ja,31,critic,Critic,True,80,80,4x37x2560,-26.593751907348633,11288.0,49.0,-10.156452178955078,,0.0,1000,final_layer
ja,31,refiner,Refiner,True,80,80,4x37x2560,-25.53177261352539,24610.0,49.0,-10.436609268188477,,0.0,1000,final_layer
ja,31,judger,Judger,True,80,80,1x37x2560,-12.550454139709473,655.0,433.0,-9.78415584564209,0,1.0,1000,final_layer
ja,32,planner,Planner,True,35,35,4x37x2560,-8.530279159545898,554.0,19.0,-8.530279159545898,2,0.5,1000,final_layer
ja,32,critic,Critic,True,35,35,4x37x2560,-23.218835830688477,1801.0,19.0,-8.506937980651855,2,0.5,1000,final_layer
ja,32,refiner,Refiner,True,35,35,4x37x2560,-18.63036346435547,446.0,19.0,-10.820959091186523,2,0.5,1000,final_layer
ja,32,judger,Judger,True,35,35,1x37x2560,-10.666797637939453,116.0,116.0,-8.884056091308594,0,1.0,1000,final_layer
ja,33,planner,Planner,True,70,70,4x37x2560,-20.30550193786621,3887.0,49.0,-9.046893119812012,2,0.5,1000,final_layer
ja,33,critic,Critic,True,70,70,4x37x2560,-22.96877098083496,5317.0,49.0,-10.05066204071045,2,0.5,1000,final_layer
ja,33,refiner,Refiner,True,70,70,4x37x2560,-9.70580768585205,643.0,49.0,-9.494440078735352,3,0.25,1000,final_layer
ja,33,judger,Judger,True,70,70,1x37x2560,-12.558343887329102,458.0,328.0,-9.161428451538086,0,1.0,1000,final_layer
ja,34,planner,Planner,False,43,23,4x37x2560,-18.05777359008789,462.0,12.0,-10.445514678955078,2,0.5,1000,final_layer
ja,34,critic,Critic,False,43,23,4x37x2560,-25.3125,1059.0,12.0,-10.825793266296387,2,0.5,1000,final_layer
ja,34,refiner,Refiner,False,43,23,4x37x2560,-18.300809860229492,21935.0,12.0,-11.669639587402344,2,0.5,1000,final_layer
ja,34,judger,Judger,False,43,23,1x37x2560,-12.4680757522583,641.0,80.0,-10.116626739501953,0,1.0,1000,final_layer
ja,35,planner,Planner,True,9,9,4x37x2560,-20.875341415405273,1263.0,48.0,-9.715519905090332,2,0.5,1000,final_layer
ja,35,critic,Critic,True,9,9,4x37x2560,-26.297290802001953,7443.0,48.0,-9.608745574951172,,0.0,1000,final_layer
ja,35,refiner,Refiner,True,9,9,4x37x2560,-28.34377670288086,69793.0,48.0,-9.539020538330078,,0.0,1000,final_layer
ja,35,judger,Judger,True,9,9,1x37x2560,-14.08316707611084,1656.0,699.0,-10.848405838012695,,0.0,1000,final_layer
ja,36,planner,Planner,True,75,75,4x37x2560,-18.25033187866211,107.0,49.0,-9.010485649108887,2,0.5,1000,final_layer
ja,36,critic,Critic,True,75,75,4x37x2560,-25.125009536743164,2519.0,49.0,-10.214147567749023,2,0.5,1000,final_layer
ja,36,refiner,Refiner,True,75,75,4x37x2560,-15.441454887390137,730.0,49.0,-7.543196678161621,2,0.5,1000,final_layer
ja,36,judger,Judger,True,75,75,1x37x2560,-12.985602378845215,548.0,234.0,-9.242427825927734,0,1.0,1000,final_layer
ja,37,planner,Planner,False,30,2,4x37x2560,-13.901527404785156,34.0,12.0,-9.302597045898438,2,0.5,1000,final_layer
ja,37,critic,Critic,False,30,2,4x37x2560,-17.50597381591797,92.0,12.0,-10.979551315307617,2,0.5,1000,final_layer
ja,37,refiner,Refiner,False,30,2,4x37x2560,-24.58344078063965,9425.0,12.0,-10.211297988891602,,0.0,1000,final_layer
ja,37,judger,Judger,False,30,2,1x37x2560,-13.92115306854248,573.0,94.0,-10.021256446838379,0,1.0,1000,final_layer
ja,38,planner,Planner,True,10,10,4x37x2560,-17.318042755126953,279.0,8.0,-9.840791702270508,2,0.5,1000,final_layer
ja,38,critic,Critic,True,10,10,4x37x2560,-16.314786911010742,92.0,8.0,-9.181907653808594,2,0.5,1000,final_layer
ja,38,refiner,Refiner,True,10,10,4x37x2560,-20.758556365966797,13127.0,8.0,-10.187843322753906,,0.0,1000,final_layer
ja,38,judger,Judger,True,10,10,1x37x2560,-2.0864946842193604,2.0,2.0,-2.0864946842193604,0,1.0,1000,final_layer
ja,39,planner,Planner,False,28.97,18,4x37x2560,-13.32876968383789,29.0,8.0,-8.982734680175781,2,0.5,1000,final_layer
ja,39,critic,Critic,False,28.97,18,4x37x2560,-21.31250762939453,573.0,8.0,-11.055691719055176,2,0.5,1000,final_layer
ja,39,refiner,Refiner,False,28.97,18,4x37x2560,-11.440108299255371,1463.0,8.0,-10.045490264892578,2,0.5,1000,final_layer
ja,39,judger,Judger,False,28.97,18,1x37x2560,-0.7126708030700684,1.0,1.0,-0.7126708030700684,0,1.0,1000,final_layer
ja,40,planner,Planner,True,8,8,4x37x2560,-13.12801456451416,64.0,49.0,-9.084228515625,2,0.5,1000,final_layer
ja,40,critic,Critic,True,8,8,4x37x2560,-20.816612243652344,1015.0,49.0,-10.382465362548828,,0.0,1000,final_layer
ja,40,refiner,Refiner,True,8,8,4x37x2560,-31.453149795532227,94197.0,49.0,-10.452816009521484,,0.0,1000,final_layer
ja,40,judger,Judger,True,8,8,1x37x2560,-15.469985008239746,5429.0,839.0,-10.495441436767578,,0.0,1000,final_layer
ja,41,planner,Planner,True,200,200,4x37x2560,-17.485689163208008,1326.0,12.0,-10.673704147338867,2,0.5,1000,final_layer
ja,41,critic,Critic,True,200,200,4x37x2560,-18.56412696838379,529.0,12.0,-10.556760787963867,2,0.5,1000,final_layer
ja,41,refiner,Refiner,True,200,200,4x37x2560,-26.46889877319336,5470.0,12.0,-11.24238395690918,,0.0,1000,final_layer
ja,41,judger,Judger,True,200,200,1x37x2560,-11.90356159210205,584.0,73.0,-9.118424415588379,0,1.0,1000,final_layer
ja,42,planner,Planner,True,26,26,4x37x2560,-16.298736572265625,734.0,12.0,-10.005002975463867,2,0.5,1000,final_layer
ja,42,critic,Critic,True,26,26,4x37x2560,-19.750022888183594,408.0,12.0,-9.500930786132812,2,0.5,1000,final_layer
ja,42,refiner,Refiner,True,26,26,4x37x2560,-21.088571548461914,66356.0,12.0,-11.586185455322266,,0.0,1000,final_layer
ja,42,judger,Judger,True,26,26,1x37x2560,-12.775666236877441,791.0,129.0,-9.901585578918457,0,1.0,1000,final_layer
ja,43,planner,Planner,True,48,48,4x37x2560,-18.6903133392334,45.0,15.0,-5.017642021179199,2,0.5,1000,final_layer
ja,43,critic,Critic,True,48,48,4x37x2560,-24.37506866455078,1168.0,30.0,-10.129401206970215,2,0.5,1000,final_layer
ja,43,refiner,Refiner,True,48,48,4x37x2560,-21.343994140625,1120.0,30.0,-9.419145584106445,2,0.5,1000,final_layer
ja,43,judger,Judger,True,48,48,1x37x2560,-12.510367393493652,509.0,260.0,-9.284838676452637,0,1.0,1000,final_layer
ja,44,planner,Planner,False,20.00,20,4x37x2560,-5.494227409362793,4.0,4.0,-5.494227409362793,2,0.5,1000,final_layer
ja,44,critic,Critic,False,20.00,20,4x37x2560,-21.875003814697266,381.0,12.0,-9.692695617675781,2,0.5,1000,final_layer
ja,44,refiner,Refiner,False,20.00,20,4x37x2560,-15.28016471862793,3308.0,12.0,-8.654502868652344,2,0.5,1000,final_layer
ja,44,judger,Judger,False,20.00,20,1x37x2560,-12.051474571228027,596.0,97.0,-9.257596969604492,0,1.0,1000,final_layer
ja,45,planner,Planner,False,52,104,4x37x2560,-22.33306884765625,3689.0,8.0,-9.160122871398926,2,0.5,1000,final_layer
ja,45,critic,Critic,False,52,104,4x37x2560,-26.125,1935.0,8.0,-11.084846496582031,2,0.5,1000,final_layer
ja,45,refiner,Refiner,False,52,104,4x37x2560,-28.281253814697266,22486.0,8.0,-10.651885032653809,2,0.5,1000,final_layer
ja,45,judger,Judger,False,52,104,1x37x2560,-1.112733244895935,2.0,2.0,-1.112733244895935,0,1.0,1000,final_layer
ja,46,planner,Planner,True,163,163,4x37x2560,-12.455582618713379,18.0,8.0,-9.05314826965332,2,0.5,1000,final_layer
ja,46,critic,Critic,True,163,163,4x37x2560,-22.187503814697266,790.0,8.0,-10.373854637145996,2,0.5,1000,final_layer
ja,46,refiner,Refiner,True,163,163,4x37x2560,-19.406362533569336,2119.0,8.0,-9.540838241577148,2,0.5,1000,final_layer
ja,46,judger,Judger,True,163,163,1x37x2560,-0.5867227911949158,1.0,1.0,-0.5867227911949158,0,1.0,1000,final_layer
ja,47,planner,Planner,True,800,800,4x37x2560,-19.062889099121094,66.0,49.0,-9.435203552246094,2,0.5,1000,final_layer
ja,47,critic,Critic,True,800,800,4x37x2560,-22.7192440032959,2010.0,49.0,-10.36160659790039,,0.0,1000,final_layer
ja,47,refiner,Refiner,True,800,800,4x37x2560,-12.451555252075195,1355.0,49.0,-9.327442169189453,,0.0,1000,final_layer
ja,47,judger,Judger,True,800,800,1x37x2560,-14.624791145324707,2893.0,694.0,-10.972704887390137,,0.0,1000,final_layer
ja,48,planner,Planner,True,8,8,4x37x2560,-24.25408363342285,4263.0,49.0,-10.290882110595703,2,0.5,1000,final_layer
ja,48,critic,Critic,True,8,8,4x37x2560,-26.09375,4607.0,49.0,-10.340130805969238,,0.0,1000,final_layer
ja,48,refiner,Refiner,True,8,8,4x37x2560,-20.688703536987305,6964.0,49.0,-8.467361450195312,,0.0,1000,final_layer
ja,48,judger,Judger,True,8,8,1x37x2560,-13.7750825881958,1229.0,476.0,-9.665692329406738,,0.0,1000,final_layer
ja,49,planner,Planner,True,30,30,4x37x2560,-13.203691482543945,6122.0,19.0,-9.590195655822754,2,0.5,1000,final_layer
ja,49,critic,Critic,True,30,30,4x37x2560,-22.78136444091797,1867.0,19.0,-8.042521476745605,2,0.5,1000,final_layer
ja,49,refiner,Refiner,True,30,30,4x37x2560,-24.406341552734375,13623.0,19.0,-10.494914054870605,2,0.5,1000,final_layer
ja,49,judger,Judger,True,30,30,1x37x2560,-11.71799087524414,196.0,187.0,-9.295069694519043,0,1.0,1000,final_layer
ru,0,planner,Planner,True,18,18,4x37x2560,-16.12520980834961,86.0,8.0,-10.843338012695312,2,0.5,1000,final_layer
ru,0,critic,Critic,True,18,18,4x37x2560,-13.1945219039917,232.0,8.0,-11.890373229980469,3,0.25,1000,final_layer
ru,0,refiner,Refiner,True,18,18,4x37x2560,-22.687501907348633,298.0,8.0,-11.116986274719238,3,0.25,1000,final_layer
ru,0,judger,Judger,True,18,18,1x37x2560,-11.375582695007324,10.0,10.0,-8.229944229125977,0,1.0,1000,final_layer
ru,1,planner,Planner,True,3,3,4x37x2560,-14.438207626342773,57.0,11.0,-9.31701374053955,1,0.75,1000,final_layer
ru,1,critic,Critic,True,3,3,4x37x2560,-22.625017166137695,224.0,19.0,-8.42686653137207,1,0.75,1000,final_layer
ru,1,refiner,Refiner,True,3,3,4x37x2560,-26.000057220458984,1162.0,19.0,-9.191019058227539,,0.0,1000,final_layer
ru,1,judger,Judger,True,3,3,1x37x2560,-17.01173210144043,681.0,80.0,-10.639498710632324,0,1.0,1000,final_layer
ru,2,planner,Planner,False,130000,70000,4x37x2560,-17.250520706176758,169.0,34.0,-9.510309219360352,2,0.5,1000,final_layer
ru,2,critic,Critic,False,130000,70000,4x37x2560,-22.812519073486328,318.0,49.0,-9.690396308898926,2,0.5,1000,final_layer
ru,2,refiner,Refiner,False,130000,70000,4x37x2560,-29.187837600708008,841.0,49.0,-8.980268478393555,3,0.25,1000,final_layer
ru,2,judger,Judger,False,130000,70000,1x37x2560,-19.626909255981445,3733.0,149.0,-9.270195007324219,,0.0,1000,final_layer
ru,3,planner,Planner,True,540,540,4x37x2560,-12.688637733459473,31.0,31.0,-9.85035514831543,2,0.5,1000,final_layer
ru,3,critic,Critic,True,540,540,4x37x2560,-10.57419204711914,51.0,38.0,-9.46955680847168,2,0.5,1000,final_layer
ru,3,refiner,Refiner,True,540,540,4x37x2560,-13.0712308883667,274.0,38.0,-10.64798355102539,3,0.25,1000,final_layer
ru,3,judger,Judger,True,540,540,1x37x2560,-19.752521514892578,4677.0,105.0,-8.919854164123535,,0.0,1000,final_layer
ru,4,planner,Planner,True,20,20,4x37x2560,-13.751254081726074,90.0,12.0,-11.231266021728516,2,0.5,1000,final_layer
ru,4,critic,Critic,True,20,20,4x37x2560,-8.404483795166016,262.0,12.0,-8.404483795166016,3,0.25,1000,final_layer
ru,4,refiner,Refiner,True,20,20,4x37x2560,-23.687509536743164,364.0,12.0,-11.297548294067383,3,0.25,1000,final_layer
ru,4,judger,Judger,True,20,20,1x37x2560,-18.315303802490234,1029.0,63.0,-12.930001258850098,,0.0,1000,final_layer
ru,5,planner,Planner,True,64,64,4x37x2560,-15.813092231750488,173.0,42.0,-10.408750534057617,2,0.5,1000,final_layer
ru,5,critic,Critic,True,64,64,4x37x2560,-20.75009536743164,580.0,42.0,-10.460186004638672,2,0.5,1000,final_layer
ru,5,refiner,Refiner,True,64,64,4x37x2560,-25.812562942504883,15916.0,42.0,-10.20916748046875,,0.0,1000,final_layer
ru,5,judger,Judger,True,64,64,1x37x2560,-21.187885284423828,3663.0,123.0,-9.313621520996094,,0.0,1000,final_layer
ru,6,planner,Planner,False,120,260,4x37x2560,-14.43819522857666,72.0,12.0,-11.511473655700684,2,0.5,1000,final_layer
ru,6,critic,Critic,False,120,260,4x37x2560,-14.376989364624023,194.0,12.0,-12.327850341796875,3,0.25,1000,final_layer
ru,6,refiner,Refiner,False,120,260,4x37x2560,-29.562597274780273,772.0,12.0,-11.692779541015625,3,0.25,1000,final_layer
ru,6,judger,Judger,False,120,260,1x37x2560,-19.719532012939453,1649.0,63.0,-12.842833518981934,,0.0,1000,final_layer
ru,7,planner,Planner,False,100,160,4x37x2560,-17.12530517578125,165.0,8.0,-12.028752326965332,2,0.5,1000,final_layer
ru,7,critic,Critic,False,100,160,4x37x2560,-17.53216552734375,559.0,8.0,-11.843557357788086,3,0.25,1000,final_layer
ru,7,refiner,Refiner,False,100,160,4x37x2560,-22.25002670288086,2451.0,8.0,-11.402766227722168,,0.0,1000,final_layer
ru,7,judger,Judger,False,100,160,1x37x2560,-11.3753662109375,9.0,9.0,-7.770383358001709,0,1.0,1000,final_layer
ru,8,planner,Planner,True,45,45,4x37x2560,-11.572319984436035,73.0,30.0,-9.602128982543945,2,0.5,1000,final_layer
ru,8,critic,Critic,True,45,45,4x37x2560,-13.881958961486816,160.0,30.0,-9.598485946655273,2,0.5,1000,final_layer
ru,8,refiner,Refiner,True,45,45,4x37x2560,-19.35114860534668,10233.0,30.0,-9.66063117980957,,0.0,1000,final_layer
ru,8,judger,Judger,True,45,45,1x37x2560,-19.813655853271484,2631.0,96.0,-8.628910064697266,,0.0,1000,final_layer
ru,9,planner,Planner,True,460,460,4x37x2560,-13.439226150512695,83.0,30.0,-9.309953689575195,2,0.5,1000,final_layer
ru,9,critic,Critic,True,460,460,4x37x2560,-8.330915451049805,77.0,30.0,-8.330915451049805,3,0.25,1000,final_layer
ru,9,refiner,Refiner,True,460,460,4x37x2560,-29.0625,14777.0,30.0,-9.153383255004883,,0.0,1000,final_layer
ru,9,judger,Judger,True,460,460,1x37x2560,-20.812768936157227,2108.0,96.0,-8.548174858093262,,0.0,1000,final_layer
ru,10,planner,Planner,True,366,366,4x37x2560,-14.375494956970215,42.0,9.0,-9.554073333740234,1,0.75,1000,final_layer
ru,10,critic,Critic,True,366,366,4x37x2560,-16.12548065185547,234.0,19.0,-10.767333984375,3,0.25,1000,final_layer
ru,10,refiner,Refiner,True,366,366,4x37x2560,-27.33128547668457,27329.0,19.0,-9.850184440612793,,0.0,1000,final_layer
ru,10,judger,Judger,True,366,366,1x37x2560,-18.126529693603516,642.0,80.0,-10.517316818237305,0,1.0,1000,final_layer
ru,11,planner,Planner,True,694,694,4x37x2560,-15.564563751220703,244.0,22.0,-9.988189697265625,2,0.5,1000,final_layer
ru,11,critic,Critic,True,694,694,4x37x2560,-8.401572227478027,338.0,42.0,-8.401572227478027,3,0.25,1000,final_layer
ru,11,refiner,Refiner,True,694,694,4x37x2560,-29.250001907348633,3328.0,42.0,-10.480496406555176,,0.0,1000,final_layer
ru,11,judger,Judger,True,694,694,1x37x2560,-19.938671112060547,2568.0,123.0,-9.62308406829834,,0.0,1000,final_layer
ru,12,planner,Planner,False,6,13,4x37x2560,-15.563521385192871,72.0,8.0,-10.40139102935791,2,0.5,1000,final_layer
ru,12,critic,Critic,False,6,13,4x37x2560,-22.093833923339844,1304.0,8.0,-11.567819595336914,,0.0,1000,final_layer
ru,12,refiner,Refiner,False,6,13,4x37x2560,-23.08822250366211,708.0,8.0,-10.271220207214355,3,0.25,1000,final_layer
ru,12,judger,Judger,False,6,13,1x37x2560,-11.3132905960083,10.0,10.0,-8.364096641540527,0,1.0,1000,final_layer
ru,13,planner,Planner,True,18,18,4x37x2560,-17.562606811523438,108.0,8.0,-10.993326187133789,3,0.25,1000,final_layer
ru,13,critic,Critic,True,18,18,4x37x2560,-10.649942398071289,81.0,8.0,-10.649942398071289,3,0.25,1000,final_layer
ru,13,refiner,Refiner,True,18,18,4x37x2560,-27.5625,5871.0,8.0,-11.424818992614746,,0.0,1000,final_layer
ru,13,judger,Judger,True,18,18,1x37x2560,-10.251193046569824,8.0,8.0,-7.1894683837890625,0,1.0,1000,final_layer
ru,14,planner,Planner,True,60,60,4x37x2560,-17.750118255615234,155.0,42.0,-10.420313835144043,2,0.5,1000,final_layer
ru,14,critic,Critic,True,60,60,4x37x2560,-17.687746047973633,639.0,42.0,-10.380318641662598,3,0.25,1000,final_layer
ru,14,refiner,Refiner,True,60,60,4x37x2560,-28.93750762939453,68473.0,42.0,-10.283910751342773,,0.0,1000,final_layer
ru,14,judger,Judger,True,60,60,1x37x2560,-20.531940460205078,3383.0,123.0,-9.503077507019043,,0.0,1000,final_layer
ru,15,planner,Planner,True,125,125,4x37x2560,-14.190125465393066,142.0,8.0,-11.03519344329834,2,0.5,1000,final_layer
ru,15,critic,Critic,True,125,125,4x37x2560,-25.0625057220459,1384.0,8.0,-10.822408676147461,2,0.5,1000,final_layer
ru,15,refiner,Refiner,True,125,125,4x37x2560,-27.454092025756836,64650.0,8.0,-10.227258682250977,,0.0,1000,final_layer
ru,15,judger,Judger,True,125,125,1x37x2560,-11.000585556030273,9.0,9.0,-8.127762794494629,0,1.0,1000,final_layer
ru,16,planner,Planner,True,230,230,4x37x2560,-15.250288963317871,55.0,12.0,-11.529836654663086,2,0.5,1000,final_layer
ru,16,critic,Critic,True,230,230,4x37x2560,-13.941158294677734,308.0,12.0,-11.614861488342285,3,0.25,1000,final_layer
ru,16,refiner,Refiner,True,230,230,4x37x2560,-29.031343460083008,41274.0,12.0,-12.188871383666992,,0.0,1000,final_layer
ru,16,judger,Judger,True,230,230,1x37x2560,-18.501644134521484,723.0,63.0,-12.738744735717773,0,1.0,1000,final_layer
ru,17,planner,Planner,True,57500,57500,4x37x2560,-15.875131607055664,42.0,20.0,-8.934735298156738,2,0.5,1000,final_layer
ru,17,critic,Critic,True,57500,57500,4x37x2560,-13.193974494934082,151.0,38.0,-10.015819549560547,3,0.25,1000,final_layer
ru,17,refiner,Refiner,True,57500,57500,4x37x2560,-22.232223510742188,4704.0,38.0,-9.347262382507324,,0.0,1000,final_layer
ru,17,judger,Judger,True,57500,57500,1x37x2560,-19.532394409179688,2517.0,105.0,-9.216102600097656,,0.0,1000,final_layer
ru,18,planner,Planner,True,7,7,4x37x2560,-16.000370025634766,117.0,19.0,-9.685344696044922,2,0.5,1000,final_layer
ru,18,critic,Critic,True,7,7,4x37x2560,-11.695877075195312,113.0,49.0,-9.47231674194336,3,0.25,1000,final_layer
ru,18,refiner,Refiner,True,7,7,4x37x2560,-26.500608444213867,3793.0,49.0,-9.57373046875,,0.0,1000,final_layer
ru,18,judger,Judger,True,7,7,1x37x2560,-18.316091537475586,1838.0,149.0,-9.02026653289795,,0.0,1000,final_layer
ru,19,planner,Planner,True,6,6,4x37x2560,-12.255338668823242,96.0,42.0,-10.486948013305664,2,0.5,1000,final_layer
ru,19,critic,Critic,True,6,6,4x37x2560,-8.343377113342285,499.0,42.0,-8.343377113342285,3,0.25,1000,final_layer
ru,19,refiner,Refiner,True,6,6,4x37x2560,-26.156251907348633,4554.0,42.0,-10.400684356689453,,0.0,1000,final_layer
ru,19,judger,Judger,True,6,6,1x37x2560,-18.597503662109375,1779.0,123.0,-9.457862854003906,,0.0,1000,final_layer
ru,20,planner,Planner,True,15,15,4x37x2560,-16.50018310546875,92.0,8.0,-10.968476295471191,2,0.5,1000,final_layer
ru,20,critic,Critic,True,15,15,4x37x2560,-16.000701904296875,346.0,8.0,-11.86648178100586,3,0.25,1000,final_layer
ru,20,refiner,Refiner,True,15,15,4x37x2560,-20.812664031982422,1240.0,8.0,-10.93733024597168,,0.0,1000,final_layer
ru,20,judger,Judger,True,15,15,1x37x2560,-11.50046443939209,10.0,10.0,-8.0095853805542,0,1.0,1000,final_layer
ru,21,planner,Planner,False,23,14,4x37x2560,-12.689271926879883,16.0,7.0,-9.785740852355957,1,0.75,1000,final_layer
ru,21,critic,Critic,False,23,14,4x37x2560,-22.562501907348633,146.0,8.0,-11.199793815612793,2,0.5,1000,final_layer
ru,21,refiner,Refiner,False,23,14,4x37x2560,-26.687942504882812,614.0,8.0,-9.983543395996094,3,0.25,1000,final_layer
ru,21,judger,Judger,False,23,14,1x37x2560,-8.876309394836426,4.0,4.0,-6.111125469207764,0,1.0,1000,final_layer
ru,22,planner,Planner,True,7,7,4x37x2560,-15.93816089630127,140.0,49.0,-9.672019958496094,2,0.5,1000,final_layer
ru,22,critic,Critic,True,7,7,4x37x2560,-12.019782066345215,250.0,49.0,-10.60012435913086,3,0.25,1000,final_layer
ru,22,refiner,Refiner,True,7,7,4x37x2560,-29.53125,10100.0,49.0,-9.920753479003906,,0.0,1000,final_layer
ru,22,judger,Judger,True,7,7,1x37x2560,-19.688722610473633,2246.0,149.0,-9.216106414794922,,0.0,1000,final_layer
ru,23,planner,Planner,True,8,8,4x37x2560,-16.31337547302246,200.0,45.0,-9.553329467773438,2,0.5,1000,final_layer
ru,23,critic,Critic,True,8,8,4x37x2560,-21.469038009643555,1331.0,49.0,-9.635689735412598,2,0.5,1000,final_layer
ru,23,refiner,Refiner,True,8,8,4x37x2560,-28.305479049682617,36869.0,49.0,-9.550793647766113,,0.0,1000,final_layer
ru,23,judger,Judger,True,8,8,1x37x2560,-20.159570693969727,8522.0,152.0,-8.890631675720215,,0.0,1000,final_layer
ru,24,planner,Planner,True,26,26,4x37x2560,-15.312772750854492,58.0,10.0,-10.474934577941895,1,0.75,1000,final_layer
ru,24,critic,Critic,True,26,26,4x37x2560,-10.971735954284668,147.0,12.0,-10.971735954284668,3,0.25,1000,final_layer
ru,24,refiner,Refiner,True,26,26,4x37x2560,-27.718751907348633,3565.0,12.0,-12.139363288879395,,0.0,1000,final_layer
ru,24,judger,Judger,True,26,26,1x37x2560,-18.626785278320312,877.0,63.0,-12.268173217773438,0,1.0,1000,final_layer
