stage,rank_threshold,lang,accuracy,total,shared_lrs,shared_emergence_rate,mean_best_rank,mean_final_rank,mean_best_rank_score,mean_final_rank_score,mean_best_logprob,mean_final_logprob,corr_problem_shared_lrs_with_correct
shared_after_planner,5,sw,0.196,250,0.0,0.0,151.368,569.352,0.19407756893889844,0.1803282791835781,-10.065337350845336,-10.14317246055603,nan
shared_after_planner,10,sw,0.196,250,0.006,0.016,151.368,569.352,0.19407756893889844,0.1803282791835781,-10.065337350845336,-10.14317246055603,-0.05968028795751549
shared_after_planner,25,sw,0.196,250,0.039,0.128,151.368,569.352,0.19407756893889844,0.1803282791835781,-10.065337350845336,-10.14317246055603,-0.03823976899092927
shared_after_planner,50,sw,0.196,250,0.128,0.416,151.368,569.352,0.19407756893889844,0.1803282791835781,-10.065337350845336,-10.14317246055603,0.07445980783523685
shared_after_planner,100,sw,0.196,250,0.212,0.648,151.368,569.352,0.19407756893889844,0.1803282791835781,-10.065337350845336,-10.14317246055603,0.11617501902590033
shared_after_planner,250,sw,0.196,250,0.305,0.82,151.368,569.352,0.19407756893889844,0.1803282791835781,-10.065337350845336,-10.14317246055603,0.11192936220767727
shared_after_planner,500,sw,0.196,250,0.395,0.952,151.368,569.352,0.19407756893889844,0.1803282791835781,-10.065337350845336,-10.14317246055603,0.05982394115801248
shared_after_planner,1000,sw,0.196,250,0.465,0.988,151.368,569.352,0.19407756893889844,0.1803282791835781,-10.065337350845336,-10.14317246055603,0.06083570399621004
shared_after_planner,2500,sw,0.196,250,0.503,0.996,151.368,569.352,0.19407756893889844,0.1803282791835781,-10.065337350845336,-10.14317246055603,0.060041296326916765
shared_after_planner,5000,sw,0.196,250,0.525,1.0,151.368,569.352,0.19407756893889844,0.1803282791835781,-10.065337350845336,-10.14317246055603,0.002567695800822755
shared_after_planner,10000,sw,0.196,250,0.539,1.0,151.368,569.352,0.19407756893889844,0.1803282791835781,-10.065337350845336,-10.14317246055603,0.009092008566044682
shared_after_critic,1,sw,0.196,250,0.0,0.0,96.816,2572.792,0.21467598135235547,0.1849456457396716,-9.826144983291625,-18.811225490570067,nan
shared_after_critic,5,sw,0.196,250,0.002,0.016,96.816,2572.792,0.21467598135235547,0.1849456457396716,-9.826144983291625,-18.811225490570067,0.017346031945692487
shared_after_critic,10,sw,0.196,250,0.0185,0.076,96.816,2572.792,0.21467598135235547,0.1849456457396716,-9.826144983291625,-18.811225490570067,-0.04517747646200655
shared_after_critic,25,sw,0.196,250,0.1025,0.272,96.816,2572.792,0.21467598135235547,0.1849456457396716,-9.826144983291625,-18.811225490570067,-0.047559380300450524
shared_after_critic,50,sw,0.196,250,0.295,0.588,96.816,2572.792,0.21467598135235547,0.1849456457396716,-9.826144983291625,-18.811225490570067,0.02595945492470127
shared_after_critic,100,sw,0.196,250,0.449,0.788,96.816,2572.792,0.21467598135235547,0.1849456457396716,-9.826144983291625,-18.811225490570067,0.07600548748533702
shared_after_critic,250,sw,0.196,250,0.573,0.9,96.816,2572.792,0.21467598135235547,0.1849456457396716,-9.826144983291625,-18.811225490570067,0.12292876909863502
shared_after_critic,500,sw,0.196,250,0.6765,0.976,96.816,2572.792,0.21467598135235547,0.1849456457396716,-9.826144983291625,-18.811225490570067,0.04004281943731512
shared_after_critic,1000,sw,0.196,250,0.727,0.992,96.816,2572.792,0.21467598135235547,0.1849456457396716,-9.826144983291625,-18.811225490570067,0.06814331682358243
shared_after_critic,2500,sw,0.196,250,0.75,1.0,96.816,2572.792,0.21467598135235547,0.1849456457396716,-9.826144983291625,-18.811225490570067,0.060701489165813895
shared_after_critic,5000,sw,0.196,250,0.7625,1.0,96.816,2572.792,0.21467598135235547,0.1849456457396716,-9.826144983291625,-18.811225490570067,0.002567695800822716
shared_after_critic,10000,sw,0.196,250,0.7695,1.0,96.816,2572.792,0.21467598135235547,0.1849456457396716,-9.826144983291625,-18.811225490570067,0.009092008566044732
shared_after_refiner,1,sw,0.196,250,0.0,0.0,94.192,7208.164,0.21552875571595245,0.13282345349986036,-9.78429144859314,-20.623536640167238,nan
shared_after_refiner,5,sw,0.196,250,0.006666666666666666,0.016,94.192,7208.164,0.21552875571595245,0.13282345349986036,-9.78429144859314,-20.623536640167238,0.0173460319456924
shared_after_refiner,10,sw,0.196,250,0.03766666666666667,0.076,94.192,7208.164,0.21552875571595245,0.13282345349986036,-9.78429144859314,-20.623536640167238,-0.013066829166553016
shared_after_refiner,25,sw,0.196,250,0.16,0.28,94.192,7208.164,0.21552875571595245,0.13282345349986036,-9.78429144859314,-20.623536640167238,-0.0673224429604587
shared_after_refiner,50,sw,0.196,250,0.3936666666666666,0.596,94.192,7208.164,0.21552875571595245,0.13282345349986036,-9.78429144859314,-20.623536640167238,0.008450761314153859
shared_after_refiner,100,sw,0.196,250,0.5626666666666668,0.796,94.192,7208.164,0.21552875571595245,0.13282345349986036,-9.78429144859314,-20.623536640167238,0.050935912409448954
shared_after_refiner,250,sw,0.196,250,0.6826666666666668,0.908,94.192,7208.164,0.21552875571595245,0.13282345349986036,-9.78429144859314,-20.623536640167238,0.10623405946062592
shared_after_refiner,500,sw,0.196,250,0.7763333333333333,0.976,94.192,7208.164,0.21552875571595245,0.13282345349986036,-9.78429144859314,-20.623536640167238,0.03275073777732406
shared_after_refiner,1000,sw,0.196,250,0.8153333333333334,0.992,94.192,7208.164,0.21552875571595245,0.13282345349986036,-9.78429144859314,-20.623536640167238,0.0647641711285874
shared_after_refiner,2500,sw,0.196,250,0.8333333333333334,1.0,94.192,7208.164,0.21552875571595245,0.13282345349986036,-9.78429144859314,-20.623536640167238,0.06070148916581391
shared_after_refiner,5000,sw,0.196,250,0.8416666666666668,1.0,94.192,7208.164,0.21552875571595245,0.13282345349986036,-9.78429144859314,-20.623536640167238,0.002567695800822564
shared_after_refiner,10000,sw,0.196,250,0.8463333333333335,1.0,94.192,7208.164,0.21552875571595245,0.13282345349986036,-9.78429144859314,-20.623536640167238,0.009092008566044587
shared_with_judger,1,sw,0.196,250,0.019999999999999987,0.26,66.036,246.328,0.3113360031671695,0.2757878607350061,-6.909189552545548,-8.521177068948745,0.0748891665830263
shared_with_judger,5,sw,0.196,250,0.027384615384615372,0.276,66.036,246.328,0.3113360031671695,0.2757878607350061,-6.909189552545548,-8.521177068948745,0.04254629285203863
shared_with_judger,10,sw,0.196,250,0.058461538461538454,0.308,66.036,246.328,0.3113360031671695,0.2757878607350061,-6.909189552545548,-8.521177068948745,-0.0012776977642963627
shared_with_judger,25,sw,0.196,250,0.18369230769230768,0.468,66.036,246.328,0.3113360031671695,0.2757878607350061,-6.909189552545548,-8.521177068948745,-0.0637896303056921
shared_with_judger,50,sw,0.196,250,0.41415384615384615,0.66,66.036,246.328,0.3113360031671695,0.2757878607350061,-6.909189552545548,-8.521177068948745,0.013567784291957038
shared_with_judger,100,sw,0.196,250,0.5824615384615385,0.82,66.036,246.328,0.3113360031671695,0.2757878607350061,-6.909189552545548,-8.521177068948745,0.04890585930062428
shared_with_judger,250,sw,0.196,250,0.7021538461538462,0.936,66.036,246.328,0.3113360031671695,0.2757878607350061,-6.909189552545548,-8.521177068948745,0.10383149970579149
shared_with_judger,500,sw,0.196,250,0.792923076923077,0.992,66.036,246.328,0.3113360031671695,0.2757878607350061,-6.909189552545548,-8.521177068948745,0.034159562365331984
shared_with_judger,1000,sw,0.196,250,0.8295384615384617,1.0,66.036,246.328,0.3113360031671695,0.2757878607350061,-6.909189552545548,-8.521177068948745,0.06476417112858736
shared_with_judger,2500,sw,0.196,250,0.8461538461538461,1.0,66.036,246.328,0.3113360031671695,0.2757878607350061,-6.909189552545548,-8.521177068948745,0.060701489165813895
shared_with_judger,5000,sw,0.196,250,0.8538461538461538,1.0,66.036,246.328,0.3113360031671695,0.2757878607350061,-6.909189552545548,-8.521177068948745,0.0025676958008227103
shared_with_judger,10000,sw,0.196,250,0.8581538461538462,1.0,66.036,246.328,0.3113360031671695,0.2757878607350061,-6.909189552545548,-8.521177068948745,0.009092008566044705
shared_after_planner,1,te,0.152,250,0.0,0.0,395.792,925.728,0.16960040700379952,0.1619207299310629,-15.343192651748657,-16.83770078086853,nan
shared_after_planner,5,te,0.152,250,0.001,0.004,395.792,925.728,0.16960040700379952,0.1619207299310629,-15.343192651748657,-16.83770078086853,-0.02683021756104422
shared_after_planner,10,te,0.152,250,0.008,0.032,395.792,925.728,0.16960040700379952,0.1619207299310629,-15.343192651748657,-16.83770078086853,0.04962993039376743
shared_after_planner,25,te,0.152,250,0.019,0.076,395.792,925.728,0.16960040700379952,0.1619207299310629,-15.343192651748657,-16.83770078086853,0.046752224179237335
shared_after_planner,50,te,0.152,250,0.045,0.172,395.792,925.728,0.16960040700379952,0.1619207299310629,-15.343192651748657,-16.83770078086853,0.004407259313664762
shared_after_planner,100,te,0.152,250,0.098,0.328,395.792,925.728,0.16960040700379952,0.1619207299310629,-15.343192651748657,-16.83770078086853,-0.03490107505422341
shared_after_planner,250,te,0.152,250,0.201,0.552,395.792,925.728,0.16960040700379952,0.1619207299310629,-15.343192651748657,-16.83770078086853,-0.08974735606194904
shared_after_planner,500,te,0.152,250,0.343,0.788,395.792,925.728,0.16960040700379952,0.1619207299310629,-15.343192651748657,-16.83770078086853,-0.06930992008719439
shared_after_planner,1000,te,0.152,250,0.433,0.912,395.792,925.728,0.16960040700379952,0.1619207299310629,-15.343192651748657,-16.83770078086853,-0.031514815234050336
shared_after_planner,2500,te,0.152,250,0.491,0.984,395.792,925.728,0.16960040700379952,0.1619207299310629,-15.343192651748657,-16.83770078086853,-0.08371374983608906
shared_after_planner,5000,te,0.152,250,0.504,0.996,395.792,925.728,0.16960040700379952,0.1619207299310629,-15.343192651748657,-16.83770078086853,0.01729842974330467
shared_after_planner,10000,te,0.152,250,0.516,1.0,395.792,925.728,0.16960040700379952,0.1619207299310629,-15.343192651748657,-16.83770078086853,0.025855961687816675
shared_after_critic,1,te,0.152,250,0.0,0.0,391.636,31771.716,0.17046972955436648,0.09822614951968414,-15.340929063796997,-28.08822457885742,nan
shared_after_critic,5,te,0.152,250,0.0025,0.004,391.636,31771.716,0.17046972955436648,0.09822614951968414,-15.340929063796997,-28.08822457885742,-0.026830217561044083
shared_after_critic,10,te,0.152,250,0.02,0.032,391.636,31771.716,0.17046972955436648,0.09822614951968414,-15.340929063796997,-28.08822457885742,0.04962993039376757
shared_after_critic,25,te,0.152,250,0.0475,0.076,391.636,31771.716,0.17046972955436648,0.09822614951968414,-15.340929063796997,-28.08822457885742,0.04675222417923721
shared_after_critic,50,te,0.152,250,0.1095,0.18,391.636,31771.716,0.17046972955436648,0.09822614951968414,-15.340929063796997,-28.08822457885742,0.01586203749263106
shared_after_critic,100,te,0.152,250,0.215,0.344,391.636,31771.716,0.17046972955436648,0.09822614951968414,-15.340929063796997,-28.08822457885742,-0.015331976044185328
shared_after_critic,250,te,0.152,250,0.3775,0.56,391.636,31771.716,0.17046972955436648,0.09822614951968414,-15.340929063796997,-28.08822457885742,-0.03573440928109413
shared_after_critic,500,te,0.152,250,0.566,0.792,391.636,31771.716,0.17046972955436648,0.09822614951968414,-15.340929063796997,-28.08822457885742,-0.04248797939988716
shared_after_critic,1000,te,0.152,250,0.6725,0.912,391.636,31771.716,0.17046972955436648,0.09822614951968414,-15.340929063796997,-28.08822457885742,-0.05507046544553619
shared_after_critic,2500,te,0.152,250,0.7375,0.984,391.636,31771.716,0.17046972955436648,0.09822614951968414,-15.340929063796997,-28.08822457885742,-0.05914286993210396
shared_after_critic,5000,te,0.152,250,0.75,0.996,391.636,31771.716,0.17046972955436648,0.09822614951968414,-15.340929063796997,-28.08822457885742,0.025426679969800615
shared_after_critic,10000,te,0.152,250,0.758,1.0,391.636,31771.716,0.17046972955436648,0.09822614951968414,-15.340929063796997,-28.08822457885742,0.025855961687816675
shared_after_refiner,1,te,0.152,250,0.0,0.0,385.328,58939.956,0.17149450653744908,0.09225337925024761,-15.220101484298706,-26.668983463287354,nan
shared_after_refiner,5,te,0.152,250,0.003,0.004,385.328,58939.956,0.17149450653744908,0.09225337925024761,-15.220101484298706,-26.668983463287354,-0.026830217561044145
shared_after_refiner,10,te,0.152,250,0.024,0.032,385.328,58939.956,0.17149450653744908,0.09225337925024761,-15.220101484298706,-26.668983463287354,0.04962993039376751
shared_after_refiner,25,te,0.152,250,0.05766666666666667,0.084,385.328,58939.956,0.17149450653744908,0.09225337925024761,-15.220101484298706,-26.668983463287354,0.045344083666856556
shared_after_refiner,50,te,0.152,250,0.13366666666666666,0.188,385.328,58939.956,0.17149450653744908,0.09225337925024761,-15.220101484298706,-26.668983463287354,0.022938102026127113
shared_after_refiner,100,te,0.152,250,0.2586666666666667,0.352,385.328,58939.956,0.17149450653744908,0.09225337925024761,-15.220101484298706,-26.668983463287354,-0.010221183146294046
shared_after_refiner,250,te,0.152,250,0.4386666666666667,0.564,385.328,58939.956,0.17149450653744908,0.09225337925024761,-15.220101484298706,-26.668983463287354,-0.014330009963311168
shared_after_refiner,500,te,0.152,250,0.6416666666666667,0.796,385.328,58939.956,0.17149450653744908,0.09225337925024761,-15.220101484298706,-26.668983463287354,-0.038165725115507844
shared_after_refiner,1000,te,0.152,250,0.7526666666666667,0.916,385.328,58939.956,0.17149450653744908,0.09225337925024761,-15.220101484298706,-26.668983463287354,-0.06024295374957128
shared_after_refiner,2500,te,0.152,250,0.8196666666666668,0.984,385.328,58939.956,0.17149450653744908,0.09225337925024761,-15.220101484298706,-26.668983463287354,-0.05028733280822737
shared_after_refiner,5000,te,0.152,250,0.832,0.996,385.328,58939.956,0.17149450653744908,0.09225337925024761,-15.220101484298706,-26.668983463287354,0.026773887132006107
shared_after_refiner,10000,te,0.152,250,0.8386666666666668,1.0,385.328,58939.956,0.17149450653744908,0.09225337925024761,-15.220101484298706,-26.668983463287354,0.025855961687817217
shared_with_judger,1,te,0.152,250,0.020307692307692294,0.264,58.952,67.26,0.3057415363365976,0.29922154863116307,-8.441670551225544,-8.562721689149738,-0.0008088153389735407
shared_with_judger,5,te,0.152,250,0.023384615384615372,0.268,58.952,67.26,0.3057415363365976,0.29922154863116307,-8.441670551225544,-8.562721689149738,-0.022871358243196794
shared_with_judger,10,te,0.152,250,0.04430769230769229,0.288,58.952,67.26,0.3057415363365976,0.29922154863116307,-8.441670551225544,-8.562721689149738,0.05113251225061513
shared_with_judger,25,te,0.152,250,0.07815384615384613,0.324,58.952,67.26,0.3057415363365976,0.29922154863116307,-8.441670551225544,-8.562721689149738,0.04427101567127627
shared_with_judger,50,te,0.152,250,0.1732307692307692,0.648,58.952,67.26,0.3057415363365976,0.29922154863116307,-8.441670551225544,-8.562721689149738,0.019792475264299076
shared_with_judger,100,te,0.152,250,0.30246153846153845,0.828,58.952,67.26,0.3057415363365976,0.29922154863116307,-8.441670551225544,-8.562721689149738,-0.013572017636291551
shared_with_judger,250,te,0.152,250,0.4793846153846153,0.968,58.952,67.26,0.3057415363365976,0.29922154863116307,-8.441670551225544,-8.562721689149738,-0.01605879012848765
shared_with_judger,500,te,0.152,250,0.6686153846153845,0.992,58.952,67.26,0.3057415363365976,0.29922154863116307,-8.441670551225544,-8.562721689149738,-0.03715835485166859
shared_with_judger,1000,te,0.152,250,0.7716923076923077,1.0,58.952,67.26,0.3057415363365976,0.29922154863116307,-8.441670551225544,-8.562721689149738,-0.0602429537495714
shared_with_judger,2500,te,0.152,250,0.8335384615384616,1.0,58.952,67.26,0.3057415363365976,0.29922154863116307,-8.441670551225544,-8.562721689149738,-0.0502873328082274
shared_with_judger,5000,te,0.152,250,0.8449230769230769,1.0,58.952,67.26,0.3057415363365976,0.29922154863116307,-8.441670551225544,-8.562721689149738,0.02677388713200603
shared_with_judger,10000,te,0.152,250,0.8510769230769231,1.0,58.952,67.26,0.3057415363365976,0.29922154863116307,-8.441670551225544,-8.562721689149738,0.02585596168781695
shared_after_planner,1,th,0.7,250,0.0,0.0,492.596,508.928,0.15645888717462633,0.1560514473986977,-8.311756227493285,-8.311756227493285,nan
shared_after_planner,5,th,0.7,250,0.0,0.0,492.596,508.928,0.15645888717462633,0.1560514473986977,-8.311756227493285,-8.311756227493285,nan
shared_after_planner,10,th,0.7,250,0.0,0.0,492.596,508.928,0.15645888717462633,0.1560514473986977,-8.311756227493285,-8.311756227493285,nan
shared_after_planner,25,th,0.7,250,0.001,0.004,492.596,508.928,0.15645888717462633,0.1560514473986977,-8.311756227493285,-8.311756227493285,0.04148699068225119
shared_after_planner,50,th,0.7,250,0.008,0.028,492.596,508.928,0.15645888717462633,0.1560514473986977,-8.311756227493285,-8.311756227493285,0.10611162181545833
shared_after_planner,100,th,0.7,250,0.044,0.152,492.596,508.928,0.15645888717462633,0.1560514473986977,-8.311756227493285,-8.311756227493285,0.10331134889820041
shared_after_planner,250,th,0.7,250,0.145,0.516,492.596,508.928,0.15645888717462633,0.1560514473986977,-8.311756227493285,-8.311756227493285,0.06443547065489309
shared_after_planner,500,th,0.7,250,0.22,0.796,492.596,508.928,0.15645888717462633,0.1560514473986977,-8.311756227493285,-8.311756227493285,0.10012523486435135
shared_after_planner,1000,th,0.7,250,0.275,0.912,492.596,508.928,0.15645888717462633,0.1560514473986977,-8.311756227493285,-8.311756227493285,0.042310634125649255
shared_after_planner,2500,th,0.7,250,0.362,0.968,492.596,508.928,0.15645888717462633,0.1560514473986977,-8.311756227493285,-8.311756227493285,0.05632044461119769
shared_after_planner,5000,th,0.7,250,0.451,0.992,492.596,508.928,0.15645888717462633,0.1560514473986977,-8.311756227493285,-8.311756227493285,0.08808054845375873
shared_after_planner,10000,th,0.7,250,0.489,1.0,492.596,508.928,0.15645888717462633,0.1560514473986977,-8.311756227493285,-8.311756227493285,-0.01170331315027158
shared_after_critic,1,th,0.7,250,0.0,0.0,429.812,1730.992,0.16058252828328068,0.14065109017979513,-8.264628526687622,-13.584601104736327,nan
shared_after_critic,5,th,0.7,250,0.0,0.0,429.812,1730.992,0.16058252828328068,0.14065109017979513,-8.264628526687622,-13.584601104736327,nan
shared_after_critic,10,th,0.7,250,0.0,0.0,429.812,1730.992,0.16058252828328068,0.14065109017979513,-8.264628526687622,-13.584601104736327,nan
shared_after_critic,25,th,0.7,250,0.004,0.012,429.812,1730.992,0.16058252828328068,0.14065109017979513,-8.264628526687622,-13.584601104736327,0.06073400261167085
shared_after_critic,50,th,0.7,250,0.0225,0.052,429.812,1730.992,0.16058252828328068,0.14065109017979513,-8.264628526687622,-13.584601104736327,0.10433824645548663
shared_after_critic,100,th,0.7,250,0.1075,0.208,429.812,1730.992,0.16058252828328068,0.14065109017979513,-8.264628526687622,-13.584601104736327,0.08705978751855532
shared_after_critic,250,th,0.7,250,0.342,0.576,429.812,1730.992,0.16058252828328068,0.14065109017979513,-8.264628526687622,-13.584601104736327,0.052933968900845896
shared_after_critic,500,th,0.7,250,0.512,0.824,429.812,1730.992,0.16058252828328068,0.14065109017979513,-8.264628526687622,-13.584601104736327,0.08721895344502172
shared_after_critic,1000,th,0.7,250,0.5935,0.912,429.812,1730.992,0.16058252828328068,0.14065109017979513,-8.264628526687622,-13.584601104736327,0.0921747181706682
shared_after_critic,2500,th,0.7,250,0.6665,0.976,429.812,1730.992,0.16058252828328068,0.14065109017979513,-8.264628526687622,-13.584601104736327,0.07510933647447822
shared_after_critic,5000,th,0.7,250,0.722,0.996,429.812,1730.992,0.16058252828328068,0.14065109017979513,-8.264628526687622,-13.584601104736327,0.12995905951813752
shared_after_critic,10000,th,0.7,250,0.7445,1.0,429.812,1730.992,0.16058252828328068,0.14065109017979513,-8.264628526687622,-13.584601104736327,-0.011703313150271994
shared_after_refiner,1,th,0.7,250,0.0,0.0,419.84,5183.16,0.16067378652045725,0.12480322709048725,-8.25809397315979,-12.200390951156617,nan
shared_after_refiner,5,th,0.7,250,0.0,0.0,419.84,5183.16,0.16067378652045725,0.12480322709048725,-8.25809397315979,-12.200390951156617,nan
shared_after_refiner,10,th,0.7,250,0.0,0.0,419.84,5183.16,0.16067378652045725,0.12480322709048725,-8.25809397315979,-12.200390951156617,nan
shared_after_refiner,25,th,0.7,250,0.006666666666666666,0.012,419.84,5183.16,0.16067378652045725,0.12480322709048725,-8.25809397315979,-12.200390951156617,0.06988565578146101
shared_after_refiner,50,th,0.7,250,0.03233333333333333,0.052,419.84,5183.16,0.16067378652045725,0.12480322709048725,-8.25809397315979,-12.200390951156617,0.09237025308814227
shared_after_refiner,100,th,0.7,250,0.141,0.208,419.84,5183.16,0.16067378652045725,0.12480322709048725,-8.25809397315979,-12.200390951156617,0.07430621798311023
shared_after_refiner,250,th,0.7,250,0.42,0.576,419.84,5183.16,0.16067378652045725,0.12480322709048725,-8.25809397315979,-12.200390951156617,0.047476003019744924
shared_after_refiner,500,th,0.7,250,0.6163333333333333,0.828,419.84,5183.16,0.16067378652045725,0.12480322709048725,-8.25809397315979,-12.200390951156617,0.0794827558284767
shared_after_refiner,1000,th,0.7,250,0.7,0.916,419.84,5183.16,0.16067378652045725,0.12480322709048725,-8.25809397315979,-12.200390951156617,0.09977575653851141
shared_after_refiner,2500,th,0.7,250,0.77,0.98,419.84,5183.16,0.16067378652045725,0.12480322709048725,-8.25809397315979,-12.200390951156617,0.07327112985839986
shared_after_refiner,5000,th,0.7,250,0.8133333333333335,0.996,419.84,5183.16,0.16067378652045725,0.12480322709048725,-8.25809397315979,-12.200390951156617,0.13192390185661293
shared_after_refiner,10000,th,0.7,250,0.8296666666666668,1.0,419.84,5183.16,0.16067378652045725,0.12480322709048725,-8.25809397315979,-12.200390951156617,-0.011703313150272166
shared_with_judger,1,th,0.7,250,0.011999999999999993,0.156,290.964,520.98,0.2573624980281027,0.2428192383266123,-6.6376202659606935,-8.602333740234375,-0.0793835947593765
shared_with_judger,5,th,0.7,250,0.019999999999999987,0.26,290.964,520.98,0.2573624980281027,0.2428192383266123,-6.6376202659606935,-8.602333740234375,0.00994987934600712
shared_with_judger,10,th,0.7,250,0.020307692307692294,0.264,290.964,520.98,0.2573624980281027,0.2428192383266123,-6.6376202659606935,-8.602333740234375,-0.0039604038043480295
shared_with_judger,25,th,0.7,250,0.02738461538461537,0.276,290.964,520.98,0.2573624980281027,0.2428192383266123,-6.6376202659606935,-8.602333740234375,0.06243958282999127
shared_with_judger,50,th,0.7,250,0.05323076923076921,0.304,290.964,520.98,0.2573624980281027,0.2428192383266123,-6.6376202659606935,-8.602333740234375,0.09058339089860046
shared_with_judger,100,th,0.7,250,0.15876923076923075,0.372,290.964,520.98,0.2573624980281027,0.2428192383266123,-6.6376202659606935,-8.602333740234375,0.06980890196787137
shared_with_judger,250,th,0.7,250,0.436,0.628,290.964,520.98,0.2573624980281027,0.2428192383266123,-6.6376202659606935,-8.602333740234375,0.04704185780145694
shared_with_judger,500,th,0.7,250,0.6366153846153846,0.88,290.964,520.98,0.2573624980281027,0.2428192383266123,-6.6376202659606935,-8.602333740234375,0.08328317475051442
shared_with_judger,1000,th,0.7,250,0.7175384615384616,0.928,290.964,520.98,0.2573624980281027,0.2428192383266123,-6.6376202659606935,-8.602333740234375,0.09958762641512682
shared_with_judger,2500,th,0.7,250,0.7876923076923076,1.0,290.964,520.98,0.2573624980281027,0.2428192383266123,-6.6376202659606935,-8.602333740234375,0.07327112985839979
shared_with_judger,5000,th,0.7,250,0.8276923076923077,1.0,290.964,520.98,0.2573624980281027,0.2428192383266123,-6.6376202659606935,-8.602333740234375,0.13192390185661237
shared_with_judger,10000,th,0.7,250,0.8427692307692307,1.0,290.964,520.98,0.2573624980281027,0.2428192383266123,-6.6376202659606935,-8.602333740234375,-0.011703313150272213
shared_after_planner,1,zh,0.812,250,0.0,0.0,186.396,318.808,0.17673025655432237,0.16473776219428607,-15.818485527038574,-17.36700079345703,nan
shared_after_planner,5,zh,0.812,250,0.0,0.0,186.396,318.808,0.17673025655432237,0.16473776219428607,-15.818485527038574,-17.36700079345703,nan
shared_after_planner,10,zh,0.812,250,0.002,0.008,186.396,318.808,0.17673025655432237,0.16473776219428607,-15.818485527038574,-17.36700079345703,-0.07171117064653444
shared_after_planner,25,zh,0.812,250,0.028,0.072,186.396,318.808,0.17673025655432237,0.16473776219428607,-15.818485527038574,-17.36700079345703,-0.04195403935676543
shared_after_planner,50,zh,0.812,250,0.065,0.18,186.396,318.808,0.17673025655432237,0.16473776219428607,-15.818485527038574,-17.36700079345703,-0.06518938772283586
shared_after_planner,100,zh,0.812,250,0.125,0.388,186.396,318.808,0.17673025655432237,0.16473776219428607,-15.818485527038574,-17.36700079345703,-0.02230514959517774
shared_after_planner,250,zh,0.812,250,0.348,0.8,186.396,318.808,0.17673025655432237,0.16473776219428607,-15.818485527038574,-17.36700079345703,-0.019946139763225932
shared_after_planner,500,zh,0.812,250,0.457,0.92,186.396,318.808,0.17673025655432237,0.16473776219428607,-15.818485527038574,-17.36700079345703,0.08600781237755858
shared_after_planner,1000,zh,0.812,250,0.504,0.992,186.396,318.808,0.17673025655432237,0.16473776219428607,-15.818485527038574,-17.36700079345703,0.09977057461504736
shared_after_planner,2500,zh,0.812,250,0.52,1.0,186.396,318.808,0.17673025655432237,0.16473776219428607,-15.818485527038574,-17.36700079345703,0.06641662650304048
shared_after_planner,5000,zh,0.812,250,0.543,1.0,186.396,318.808,0.17673025655432237,0.16473776219428607,-15.818485527038574,-17.36700079345703,0.11079225291083766
shared_after_planner,10000,zh,0.812,250,0.574,1.0,186.396,318.808,0.17673025655432237,0.16473776219428607,-15.818485527038574,-17.36700079345703,0.08773436014718541
shared_after_critic,1,zh,0.812,250,0.0,0.0,172.416,3318.208,0.183006194187515,0.138680219473835,-14.00097127532959,-18.793317348480226,nan
shared_after_critic,5,zh,0.812,250,0.0015,0.012,172.416,3318.208,0.183006194187515,0.138680219473835,-14.00097127532959,-18.793317348480226,0.05302895400349859
shared_after_critic,10,zh,0.812,250,0.007,0.024,172.416,3318.208,0.183006194187515,0.138680219473835,-14.00097127532959,-18.793317348480226,-0.05254527153940398
shared_after_critic,25,zh,0.812,250,0.0535,0.1,172.416,3318.208,0.183006194187515,0.138680219473835,-14.00097127532959,-18.793317348480226,-0.0771716381882954
shared_after_critic,50,zh,0.812,250,0.127,0.216,172.416,3318.208,0.183006194187515,0.138680219473835,-14.00097127532959,-18.793317348480226,-0.0794475246158276
shared_after_critic,100,zh,0.812,250,0.2635,0.444,172.416,3318.208,0.183006194187515,0.138680219473835,-14.00097127532959,-18.793317348480226,-0.027709412434590987
shared_after_critic,250,zh,0.812,250,0.5775,0.828,172.416,3318.208,0.183006194187515,0.138680219473835,-14.00097127532959,-18.793317348480226,0.02305051502244474
shared_after_critic,500,zh,0.812,250,0.6895,0.928,172.416,3318.208,0.183006194187515,0.138680219473835,-14.00097127532959,-18.793317348480226,0.06496997440826896
shared_after_critic,1000,zh,0.812,250,0.748,0.992,172.416,3318.208,0.183006194187515,0.138680219473835,-14.00097127532959,-18.793317348480226,0.09272412597467664
shared_after_critic,2500,zh,0.812,250,0.76,1.0,172.416,3318.208,0.183006194187515,0.138680219473835,-14.00097127532959,-18.793317348480226,0.06641662650304048
shared_after_critic,5000,zh,0.812,250,0.7715,1.0,172.416,3318.208,0.183006194187515,0.138680219473835,-14.00097127532959,-18.793317348480226,0.11079225291083707
shared_after_critic,10000,zh,0.812,250,0.787,1.0,172.416,3318.208,0.183006194187515,0.138680219473835,-14.00097127532959,-18.793317348480226,0.08773436014718548
shared_after_refiner,1,zh,0.812,250,0.0,0.0,160.852,6137.976,0.1894479130687983,0.13464930525719643,-12.762041600227356,-20.023410740852356,nan
shared_after_refiner,5,zh,0.812,250,0.007333333333333333,0.024,160.852,6137.976,0.1894479130687983,0.13464930525719643,-12.762041600227356,-20.023410740852356,0.01916489603627459
