lang,idx,stage,roles,correct,prediction,gold,layer_strategy,path_len,best_rank,best_rank_position,final_rank,best_logprob,best_logprob_position,final_logprob,rank_threshold,emergence_position,latent_reasoning_score,emerged
ru,114,shared_after_critic,planner+critic,True,6,6,final_layer,8,247.0,3,2411.0,-19.687633514404297,3,-19.875532150268555,25,,0.0,False
ru,114,shared_after_critic,planner+critic,True,6,6,final_layer,8,247.0,3,2411.0,-19.687633514404297,3,-19.875532150268555,50,,0.0,False
ru,114,shared_after_critic,planner+critic,True,6,6,final_layer,8,247.0,3,2411.0,-19.687633514404297,3,-19.875532150268555,100,,0.0,False
ru,114,shared_after_critic,planner+critic,True,6,6,final_layer,8,247.0,3,2411.0,-19.687633514404297,3,-19.875532150268555,250,3,0.625,True
ru,114,shared_after_critic,planner+critic,True,6,6,final_layer,8,247.0,3,2411.0,-19.687633514404297,3,-19.875532150268555,500,2,0.75,True
ru,114,shared_after_critic,planner+critic,True,6,6,final_layer,8,247.0,3,2411.0,-19.687633514404297,3,-19.875532150268555,1000,2,0.75,True
ru,114,shared_after_critic,planner+critic,True,6,6,final_layer,8,247.0,3,2411.0,-19.687633514404297,3,-19.875532150268555,2500,2,0.75,True
ru,114,shared_after_critic,planner+critic,True,6,6,final_layer,8,247.0,3,2411.0,-19.687633514404297,3,-19.875532150268555,5000,2,0.75,True
ru,114,shared_after_critic,planner+critic,True,6,6,final_layer,8,247.0,3,2411.0,-19.687633514404297,3,-19.875532150268555,10000,2,0.75,True
ru,114,shared_after_refiner,planner+critic+refiner,True,6,6,final_layer,12,247.0,3,84506.0,-19.687633514404297,3,-33.31256866455078,1,,0.0,False
ru,114,shared_after_refiner,planner+critic+refiner,True,6,6,final_layer,12,247.0,3,84506.0,-19.687633514404297,3,-33.31256866455078,5,,0.0,False
ru,114,shared_after_refiner,planner+critic+refiner,True,6,6,final_layer,12,247.0,3,84506.0,-19.687633514404297,3,-33.31256866455078,10,,0.0,False
ru,114,shared_after_refiner,planner+critic+refiner,True,6,6,final_layer,12,247.0,3,84506.0,-19.687633514404297,3,-33.31256866455078,25,,0.0,False
ru,114,shared_after_refiner,planner+critic+refiner,True,6,6,final_layer,12,247.0,3,84506.0,-19.687633514404297,3,-33.31256866455078,50,,0.0,False
ru,114,shared_after_refiner,planner+critic+refiner,True,6,6,final_layer,12,247.0,3,84506.0,-19.687633514404297,3,-33.31256866455078,100,,0.0,False
ru,114,shared_after_refiner,planner+critic+refiner,True,6,6,final_layer,12,247.0,3,84506.0,-19.687633514404297,3,-33.31256866455078,250,3,0.75,True
ru,114,shared_after_refiner,planner+critic+refiner,True,6,6,final_layer,12,247.0,3,84506.0,-19.687633514404297,3,-33.31256866455078,500,2,0.8333333333333334,True
ru,114,shared_after_refiner,planner+critic+refiner,True,6,6,final_layer,12,247.0,3,84506.0,-19.687633514404297,3,-33.31256866455078,1000,2,0.8333333333333334,True
ru,114,shared_after_refiner,planner+critic+refiner,True,6,6,final_layer,12,247.0,3,84506.0,-19.687633514404297,3,-33.31256866455078,2500,2,0.8333333333333334,True
ru,114,shared_after_refiner,planner+critic+refiner,True,6,6,final_layer,12,247.0,3,84506.0,-19.687633514404297,3,-33.31256866455078,5000,2,0.8333333333333334,True
ru,114,shared_after_refiner,planner+critic+refiner,True,6,6,final_layer,12,247.0,3,84506.0,-19.687633514404297,3,-33.31256866455078,10000,2,0.8333333333333334,True
ru,114,shared_with_judger,planner+critic+refiner+judger,True,6,6,final_layer,13,247.0,3,2226.0,-18.847667694091797,12,-18.847667694091797,1,,0.0,False
ru,114,shared_with_judger,planner+critic+refiner+judger,True,6,6,final_layer,13,247.0,3,2226.0,-18.847667694091797,12,-18.847667694091797,5,,0.0,False
ru,114,shared_with_judger,planner+critic+refiner+judger,True,6,6,final_layer,13,247.0,3,2226.0,-18.847667694091797,12,-18.847667694091797,10,,0.0,False
ru,114,shared_with_judger,planner+critic+refiner+judger,True,6,6,final_layer,13,247.0,3,2226.0,-18.847667694091797,12,-18.847667694091797,25,,0.0,False
ru,114,shared_with_judger,planner+critic+refiner+judger,True,6,6,final_layer,13,247.0,3,2226.0,-18.847667694091797,12,-18.847667694091797,50,,0.0,False
ru,114,shared_with_judger,planner+critic+refiner+judger,True,6,6,final_layer,13,247.0,3,2226.0,-18.847667694091797,12,-18.847667694091797,100,,0.0,False
ru,114,shared_with_judger,planner+critic+refiner+judger,True,6,6,final_layer,13,247.0,3,2226.0,-18.847667694091797,12,-18.847667694091797,250,3,0.7692307692307692,True
ru,114,shared_with_judger,planner+critic+refiner+judger,True,6,6,final_layer,13,247.0,3,2226.0,-18.847667694091797,12,-18.847667694091797,500,2,0.8461538461538461,True
ru,114,shared_with_judger,planner+critic+refiner+judger,True,6,6,final_layer,13,247.0,3,2226.0,-18.847667694091797,12,-18.847667694091797,1000,2,0.8461538461538461,True
ru,114,shared_with_judger,planner+critic+refiner+judger,True,6,6,final_layer,13,247.0,3,2226.0,-18.847667694091797,12,-18.847667694091797,2500,2,0.8461538461538461,True
ru,114,shared_with_judger,planner+critic+refiner+judger,True,6,6,final_layer,13,247.0,3,2226.0,-18.847667694091797,12,-18.847667694091797,5000,2,0.8461538461538461,True
ru,114,shared_with_judger,planner+critic+refiner+judger,True,6,6,final_layer,13,247.0,3,2226.0,-18.847667694091797,12,-18.847667694091797,10000,2,0.8461538461538461,True
ru,115,shared_after_planner,planner,True,90,90,final_layer,4,881.0,3,881.0,-10.609787940979004,3,-10.609787940979004,1,,0.0,False
ru,115,shared_after_planner,planner,True,90,90,final_layer,4,881.0,3,881.0,-10.609787940979004,3,-10.609787940979004,5,,0.0,False
ru,115,shared_after_planner,planner,True,90,90,final_layer,4,881.0,3,881.0,-10.609787940979004,3,-10.609787940979004,10,,0.0,False
ru,115,shared_after_planner,planner,True,90,90,final_layer,4,881.0,3,881.0,-10.609787940979004,3,-10.609787940979004,25,,0.0,False
ru,115,shared_after_planner,planner,True,90,90,final_layer,4,881.0,3,881.0,-10.609787940979004,3,-10.609787940979004,50,,0.0,False
ru,115,shared_after_planner,planner,True,90,90,final_layer,4,881.0,3,881.0,-10.609787940979004,3,-10.609787940979004,100,,0.0,False
ru,115,shared_after_planner,planner,True,90,90,final_layer,4,881.0,3,881.0,-10.609787940979004,3,-10.609787940979004,250,,0.0,False
ru,115,shared_after_planner,planner,True,90,90,final_layer,4,881.0,3,881.0,-10.609787940979004,3,-10.609787940979004,500,,0.0,False
ru,115,shared_after_planner,planner,True,90,90,final_layer,4,881.0,3,881.0,-10.609787940979004,3,-10.609787940979004,1000,3,0.25,True
ru,115,shared_after_planner,planner,True,90,90,final_layer,4,881.0,3,881.0,-10.609787940979004,3,-10.609787940979004,2500,2,0.5,True
ru,115,shared_after_planner,planner,True,90,90,final_layer,4,881.0,3,881.0,-10.609787940979004,3,-10.609787940979004,5000,2,0.5,True
ru,115,shared_after_planner,planner,True,90,90,final_layer,4,881.0,3,881.0,-10.609787940979004,3,-10.609787940979004,10000,2,0.5,True
ru,115,shared_after_critic,planner+critic,True,90,90,final_layer,8,881.0,3,5810.0,-10.609787940979004,3,-11.582257270812988,1,,0.0,False
ru,115,shared_after_critic,planner+critic,True,90,90,final_layer,8,881.0,3,5810.0,-10.609787940979004,3,-11.582257270812988,5,,0.0,False
ru,115,shared_after_critic,planner+critic,True,90,90,final_layer,8,881.0,3,5810.0,-10.609787940979004,3,-11.582257270812988,10,,0.0,False
ru,115,shared_after_critic,planner+critic,True,90,90,final_layer,8,881.0,3,5810.0,-10.609787940979004,3,-11.582257270812988,25,,0.0,False
ru,115,shared_after_critic,planner+critic,True,90,90,final_layer,8,881.0,3,5810.0,-10.609787940979004,3,-11.582257270812988,50,,0.0,False
ru,115,shared_after_critic,planner+critic,True,90,90,final_layer,8,881.0,3,5810.0,-10.609787940979004,3,-11.582257270812988,100,,0.0,False
ru,115,shared_after_critic,planner+critic,True,90,90,final_layer,8,881.0,3,5810.0,-10.609787940979004,3,-11.582257270812988,250,,0.0,False
ru,115,shared_after_critic,planner+critic,True,90,90,final_layer,8,881.0,3,5810.0,-10.609787940979004,3,-11.582257270812988,500,,0.0,False
ru,115,shared_after_critic,planner+critic,True,90,90,final_layer,8,881.0,3,5810.0,-10.609787940979004,3,-11.582257270812988,1000,3,0.625,True
ru,115,shared_after_critic,planner+critic,True,90,90,final_layer,8,881.0,3,5810.0,-10.609787940979004,3,-11.582257270812988,2500,2,0.75,True
ru,115,shared_after_critic,planner+critic,True,90,90,final_layer,8,881.0,3,5810.0,-10.609787940979004,3,-11.582257270812988,5000,2,0.75,True
ru,115,shared_after_critic,planner+critic,True,90,90,final_layer,8,881.0,3,5810.0,-10.609787940979004,3,-11.582257270812988,10000,2,0.75,True
ru,115,shared_after_refiner,planner+critic+refiner,True,90,90,final_layer,12,881.0,3,112991.0,-10.609787940979004,3,-27.74085235595703,1,,0.0,False
ru,115,shared_after_refiner,planner+critic+refiner,True,90,90,final_layer,12,881.0,3,112991.0,-10.609787940979004,3,-27.74085235595703,5,,0.0,False
ru,115,shared_after_refiner,planner+critic+refiner,True,90,90,final_layer,12,881.0,3,112991.0,-10.609787940979004,3,-27.74085235595703,10,,0.0,False
ru,115,shared_after_refiner,planner+critic+refiner,True,90,90,final_layer,12,881.0,3,112991.0,-10.609787940979004,3,-27.74085235595703,25,,0.0,False
ru,115,shared_after_refiner,planner+critic+refiner,True,90,90,final_layer,12,881.0,3,112991.0,-10.609787940979004,3,-27.74085235595703,50,,0.0,False
ru,115,shared_after_refiner,planner+critic+refiner,True,90,90,final_layer,12,881.0,3,112991.0,-10.609787940979004,3,-27.74085235595703,100,,0.0,False
ru,115,shared_after_refiner,planner+critic+refiner,True,90,90,final_layer,12,881.0,3,112991.0,-10.609787940979004,3,-27.74085235595703,250,,0.0,False
ru,115,shared_after_refiner,planner+critic+refiner,True,90,90,final_layer,12,881.0,3,112991.0,-10.609787940979004,3,-27.74085235595703,500,,0.0,False
ru,115,shared_after_refiner,planner+critic+refiner,True,90,90,final_layer,12,881.0,3,112991.0,-10.609787940979004,3,-27.74085235595703,1000,3,0.75,True
ru,115,shared_after_refiner,planner+critic+refiner,True,90,90,final_layer,12,881.0,3,112991.0,-10.609787940979004,3,-27.74085235595703,2500,2,0.8333333333333334,True
ru,115,shared_after_refiner,planner+critic+refiner,True,90,90,final_layer,12,881.0,3,112991.0,-10.609787940979004,3,-27.74085235595703,5000,2,0.8333333333333334,True
ru,115,shared_after_refiner,planner+critic+refiner,True,90,90,final_layer,12,881.0,3,112991.0,-10.609787940979004,3,-27.74085235595703,10000,2,0.8333333333333334,True
ru,115,shared_with_judger,planner+critic+refiner+judger,True,90,90,final_layer,13,881.0,3,7245.0,-10.609787940979004,3,-20.563457489013672,1,,0.0,False
ru,115,shared_with_judger,planner+critic+refiner+judger,True,90,90,final_layer,13,881.0,3,7245.0,-10.609787940979004,3,-20.563457489013672,5,,0.0,False
ru,115,shared_with_judger,planner+critic+refiner+judger,True,90,90,final_layer,13,881.0,3,7245.0,-10.609787940979004,3,-20.563457489013672,10,,0.0,False
ru,115,shared_with_judger,planner+critic+refiner+judger,True,90,90,final_layer,13,881.0,3,7245.0,-10.609787940979004,3,-20.563457489013672,25,,0.0,False
ru,115,shared_with_judger,planner+critic+refiner+judger,True,90,90,final_layer,13,881.0,3,7245.0,-10.609787940979004,3,-20.563457489013672,50,,0.0,False
ru,115,shared_with_judger,planner+critic+refiner+judger,True,90,90,final_layer,13,881.0,3,7245.0,-10.609787940979004,3,-20.563457489013672,100,,0.0,False
ru,115,shared_with_judger,planner+critic+refiner+judger,True,90,90,final_layer,13,881.0,3,7245.0,-10.609787940979004,3,-20.563457489013672,250,,0.0,False
ru,115,shared_with_judger,planner+critic+refiner+judger,True,90,90,final_layer,13,881.0,3,7245.0,-10.609787940979004,3,-20.563457489013672,500,,0.0,False
ru,115,shared_with_judger,planner+critic+refiner+judger,True,90,90,final_layer,13,881.0,3,7245.0,-10.609787940979004,3,-20.563457489013672,1000,3,0.7692307692307692,True
ru,115,shared_with_judger,planner+critic+refiner+judger,True,90,90,final_layer,13,881.0,3,7245.0,-10.609787940979004,3,-20.563457489013672,2500,2,0.8461538461538461,True
ru,115,shared_with_judger,planner+critic+refiner+judger,True,90,90,final_layer,13,881.0,3,7245.0,-10.609787940979004,3,-20.563457489013672,5000,2,0.8461538461538461,True
ru,115,shared_with_judger,planner+critic+refiner+judger,True,90,90,final_layer,13,881.0,3,7245.0,-10.609787940979004,3,-20.563457489013672,10000,2,0.8461538461538461,True
ru,116,shared_after_planner,planner,True,42,42,final_layer,4,47.0,2,126.0,-15.43856143951416,3,-15.43856143951416,1,,0.0,False
ru,116,shared_after_planner,planner,True,42,42,final_layer,4,47.0,2,126.0,-15.43856143951416,3,-15.43856143951416,5,,0.0,False
ru,116,shared_after_planner,planner,True,42,42,final_layer,4,47.0,2,126.0,-15.43856143951416,3,-15.43856143951416,10,,0.0,False
ru,116,shared_after_planner,planner,True,42,42,final_layer,4,47.0,2,126.0,-15.43856143951416,3,-15.43856143951416,25,,0.0,False
ru,116,shared_after_planner,planner,True,42,42,final_layer,4,47.0,2,126.0,-15.43856143951416,3,-15.43856143951416,50,2,0.5,True
ru,116,shared_after_planner,planner,True,42,42,final_layer,4,47.0,2,126.0,-15.43856143951416,3,-15.43856143951416,100,2,0.5,True
ru,116,shared_after_planner,planner,True,42,42,final_layer,4,47.0,2,126.0,-15.43856143951416,3,-15.43856143951416,250,2,0.5,True
ru,116,shared_after_planner,planner,True,42,42,final_layer,4,47.0,2,126.0,-15.43856143951416,3,-15.43856143951416,500,2,0.5,True
ru,116,shared_after_planner,planner,True,42,42,final_layer,4,47.0,2,126.0,-15.43856143951416,3,-15.43856143951416,1000,2,0.5,True
ru,116,shared_after_planner,planner,True,42,42,final_layer,4,47.0,2,126.0,-15.43856143951416,3,-15.43856143951416,2500,2,0.5,True
ru,116,shared_after_planner,planner,True,42,42,final_layer,4,47.0,2,126.0,-15.43856143951416,3,-15.43856143951416,5000,2,0.5,True
ru,116,shared_after_planner,planner,True,42,42,final_layer,4,47.0,2,126.0,-15.43856143951416,3,-15.43856143951416,10000,2,0.5,True
ru,116,shared_after_critic,planner+critic,True,42,42,final_layer,8,47.0,2,349.0,-15.43856143951416,3,-18.43804931640625,1,,0.0,False
ru,116,shared_after_critic,planner+critic,True,42,42,final_layer,8,47.0,2,349.0,-15.43856143951416,3,-18.43804931640625,5,,0.0,False
ru,116,shared_after_critic,planner+critic,True,42,42,final_layer,8,47.0,2,349.0,-15.43856143951416,3,-18.43804931640625,10,,0.0,False
ru,116,shared_after_critic,planner+critic,True,42,42,final_layer,8,47.0,2,349.0,-15.43856143951416,3,-18.43804931640625,25,,0.0,False
ru,116,shared_after_critic,planner+critic,True,42,42,final_layer,8,47.0,2,349.0,-15.43856143951416,3,-18.43804931640625,50,2,0.75,True
ru,116,shared_after_critic,planner+critic,True,42,42,final_layer,8,47.0,2,349.0,-15.43856143951416,3,-18.43804931640625,100,2,0.75,True
ru,116,shared_after_critic,planner+critic,True,42,42,final_layer,8,47.0,2,349.0,-15.43856143951416,3,-18.43804931640625,250,2,0.75,True
ru,116,shared_after_critic,planner+critic,True,42,42,final_layer,8,47.0,2,349.0,-15.43856143951416,3,-18.43804931640625,500,2,0.75,True
ru,116,shared_after_critic,planner+critic,True,42,42,final_layer,8,47.0,2,349.0,-15.43856143951416,3,-18.43804931640625,1000,2,0.75,True
ru,116,shared_after_critic,planner+critic,True,42,42,final_layer,8,47.0,2,349.0,-15.43856143951416,3,-18.43804931640625,2500,2,0.75,True
ru,116,shared_after_critic,planner+critic,True,42,42,final_layer,8,47.0,2,349.0,-15.43856143951416,3,-18.43804931640625,5000,2,0.75,True
ru,116,shared_after_critic,planner+critic,True,42,42,final_layer,8,47.0,2,349.0,-15.43856143951416,3,-18.43804931640625,10000,2,0.75,True
ru,116,shared_after_refiner,planner+critic+refiner,True,42,42,final_layer,12,47.0,2,15931.0,-15.43856143951416,3,-28.156251907348633,1,,0.0,False
ru,116,shared_after_refiner,planner+critic+refiner,True,42,42,final_layer,12,47.0,2,15931.0,-15.43856143951416,3,-28.156251907348633,5,,0.0,False
ru,116,shared_after_refiner,planner+critic+refiner,True,42,42,final_layer,12,47.0,2,15931.0,-15.43856143951416,3,-28.156251907348633,10,,0.0,False
ru,116,shared_after_refiner,planner+critic+refiner,True,42,42,final_layer,12,47.0,2,15931.0,-15.43856143951416,3,-28.156251907348633,25,,0.0,False
ru,116,shared_after_refiner,planner+critic+refiner,True,42,42,final_layer,12,47.0,2,15931.0,-15.43856143951416,3,-28.156251907348633,50,2,0.8333333333333334,True
ru,116,shared_after_refiner,planner+critic+refiner,True,42,42,final_layer,12,47.0,2,15931.0,-15.43856143951416,3,-28.156251907348633,100,2,0.8333333333333334,True
ru,116,shared_after_refiner,planner+critic+refiner,True,42,42,final_layer,12,47.0,2,15931.0,-15.43856143951416,3,-28.156251907348633,250,2,0.8333333333333334,True
ru,116,shared_after_refiner,planner+critic+refiner,True,42,42,final_layer,12,47.0,2,15931.0,-15.43856143951416,3,-28.156251907348633,500,2,0.8333333333333334,True
ru,116,shared_after_refiner,planner+critic+refiner,True,42,42,final_layer,12,47.0,2,15931.0,-15.43856143951416,3,-28.156251907348633,1000,2,0.8333333333333334,True
ru,116,shared_after_refiner,planner+critic+refiner,True,42,42,final_layer,12,47.0,2,15931.0,-15.43856143951416,3,-28.156251907348633,2500,2,0.8333333333333334,True
ru,116,shared_after_refiner,planner+critic+refiner,True,42,42,final_layer,12,47.0,2,15931.0,-15.43856143951416,3,-28.156251907348633,5000,2,0.8333333333333334,True
ru,116,shared_after_refiner,planner+critic+refiner,True,42,42,final_layer,12,47.0,2,15931.0,-15.43856143951416,3,-28.156251907348633,10000,2,0.8333333333333334,True
ru,116,shared_with_judger,planner+critic+refiner+judger,True,42,42,final_layer,13,47.0,2,1959.0,-15.43856143951416,3,-19.1914005279541,1,,0.0,False
ru,116,shared_with_judger,planner+critic+refiner+judger,True,42,42,final_layer,13,47.0,2,1959.0,-15.43856143951416,3,-19.1914005279541,5,,0.0,False
ru,116,shared_with_judger,planner+critic+refiner+judger,True,42,42,final_layer,13,47.0,2,1959.0,-15.43856143951416,3,-19.1914005279541,10,,0.0,False
ru,116,shared_with_judger,planner+critic+refiner+judger,True,42,42,final_layer,13,47.0,2,1959.0,-15.43856143951416,3,-19.1914005279541,25,,0.0,False
ru,116,shared_with_judger,planner+critic+refiner+judger,True,42,42,final_layer,13,47.0,2,1959.0,-15.43856143951416,3,-19.1914005279541,50,2,0.8461538461538461,True
ru,116,shared_with_judger,planner+critic+refiner+judger,True,42,42,final_layer,13,47.0,2,1959.0,-15.43856143951416,3,-19.1914005279541,100,2,0.8461538461538461,True
ru,116,shared_with_judger,planner+critic+refiner+judger,True,42,42,final_layer,13,47.0,2,1959.0,-15.43856143951416,3,-19.1914005279541,250,2,0.8461538461538461,True
ru,116,shared_with_judger,planner+critic+refiner+judger,True,42,42,final_layer,13,47.0,2,1959.0,-15.43856143951416,3,-19.1914005279541,500,2,0.8461538461538461,True
ru,116,shared_with_judger,planner+critic+refiner+judger,True,42,42,final_layer,13,47.0,2,1959.0,-15.43856143951416,3,-19.1914005279541,1000,2,0.8461538461538461,True
ru,116,shared_with_judger,planner+critic+refiner+judger,True,42,42,final_layer,13,47.0,2,1959.0,-15.43856143951416,3,-19.1914005279541,2500,2,0.8461538461538461,True
ru,116,shared_with_judger,planner+critic+refiner+judger,True,42,42,final_layer,13,47.0,2,1959.0,-15.43856143951416,3,-19.1914005279541,5000,2,0.8461538461538461,True
ru,116,shared_with_judger,planner+critic+refiner+judger,True,42,42,final_layer,13,47.0,2,1959.0,-15.43856143951416,3,-19.1914005279541,10000,2,0.8461538461538461,True
ru,117,shared_after_planner,planner,True,360,360,final_layer,4,12.0,2,71.0,-16.18770408630371,3,-16.18770408630371,1,,0.0,False
ru,117,shared_after_planner,planner,True,360,360,final_layer,4,12.0,2,71.0,-16.18770408630371,3,-16.18770408630371,5,,0.0,False
ru,117,shared_after_planner,planner,True,360,360,final_layer,4,12.0,2,71.0,-16.18770408630371,3,-16.18770408630371,10,,0.0,False
ru,117,shared_after_planner,planner,True,360,360,final_layer,4,12.0,2,71.0,-16.18770408630371,3,-16.18770408630371,25,2,0.5,True
ru,117,shared_after_planner,planner,True,360,360,final_layer,4,12.0,2,71.0,-16.18770408630371,3,-16.18770408630371,50,2,0.5,True
ru,117,shared_after_planner,planner,True,360,360,final_layer,4,12.0,2,71.0,-16.18770408630371,3,-16.18770408630371,100,2,0.5,True
ru,117,shared_after_planner,planner,True,360,360,final_layer,4,12.0,2,71.0,-16.18770408630371,3,-16.18770408630371,250,2,0.5,True
ru,117,shared_after_planner,planner,True,360,360,final_layer,4,12.0,2,71.0,-16.18770408630371,3,-16.18770408630371,500,2,0.5,True
ru,117,shared_after_planner,planner,True,360,360,final_layer,4,12.0,2,71.0,-16.18770408630371,3,-16.18770408630371,1000,2,0.5,True
ru,117,shared_after_planner,planner,True,360,360,final_layer,4,12.0,2,71.0,-16.18770408630371,3,-16.18770408630371,2500,1,0.75,True
ru,117,shared_after_planner,planner,True,360,360,final_layer,4,12.0,2,71.0,-16.18770408630371,3,-16.18770408630371,5000,1,0.75,True
ru,117,shared_after_planner,planner,True,360,360,final_layer,4,12.0,2,71.0,-16.18770408630371,3,-16.18770408630371,10000,1,0.75,True
ru,117,shared_after_critic,planner+critic,True,360,360,final_layer,8,12.0,2,570.0,-16.18770408630371,3,-26.000003814697266,1,,0.0,False
ru,117,shared_after_critic,planner+critic,True,360,360,final_layer,8,12.0,2,570.0,-16.18770408630371,3,-26.000003814697266,5,,0.0,False
ru,117,shared_after_critic,planner+critic,True,360,360,final_layer,8,12.0,2,570.0,-16.18770408630371,3,-26.000003814697266,10,,0.0,False
ru,117,shared_after_critic,planner+critic,True,360,360,final_layer,8,12.0,2,570.0,-16.18770408630371,3,-26.000003814697266,25,2,0.75,True
ru,117,shared_after_critic,planner+critic,True,360,360,final_layer,8,12.0,2,570.0,-16.18770408630371,3,-26.000003814697266,50,2,0.75,True
ru,117,shared_after_critic,planner+critic,True,360,360,final_layer,8,12.0,2,570.0,-16.18770408630371,3,-26.000003814697266,100,2,0.75,True
ru,117,shared_after_critic,planner+critic,True,360,360,final_layer,8,12.0,2,570.0,-16.18770408630371,3,-26.000003814697266,250,2,0.75,True
ru,117,shared_after_critic,planner+critic,True,360,360,final_layer,8,12.0,2,570.0,-16.18770408630371,3,-26.000003814697266,500,2,0.75,True
ru,117,shared_after_critic,planner+critic,True,360,360,final_layer,8,12.0,2,570.0,-16.18770408630371,3,-26.000003814697266,1000,2,0.75,True
ru,117,shared_after_critic,planner+critic,True,360,360,final_layer,8,12.0,2,570.0,-16.18770408630371,3,-26.000003814697266,2500,1,0.875,True
ru,117,shared_after_critic,planner+critic,True,360,360,final_layer,8,12.0,2,570.0,-16.18770408630371,3,-26.000003814697266,5000,1,0.875,True
ru,117,shared_after_critic,planner+critic,True,360,360,final_layer,8,12.0,2,570.0,-16.18770408630371,3,-26.000003814697266,10000,1,0.875,True
ru,117,shared_after_refiner,planner+critic+refiner,True,360,360,final_layer,12,12.0,2,2424.0,-16.18770408630371,3,-26.44011878967285,1,,0.0,False
ru,117,shared_after_refiner,planner+critic+refiner,True,360,360,final_layer,12,12.0,2,2424.0,-16.18770408630371,3,-26.44011878967285,5,,0.0,False
ru,117,shared_after_refiner,planner+critic+refiner,True,360,360,final_layer,12,12.0,2,2424.0,-16.18770408630371,3,-26.44011878967285,10,,0.0,False
ru,117,shared_after_refiner,planner+critic+refiner,True,360,360,final_layer,12,12.0,2,2424.0,-16.18770408630371,3,-26.44011878967285,25,2,0.8333333333333334,True
ru,117,shared_after_refiner,planner+critic+refiner,True,360,360,final_layer,12,12.0,2,2424.0,-16.18770408630371,3,-26.44011878967285,50,2,0.8333333333333334,True
ru,117,shared_after_refiner,planner+critic+refiner,True,360,360,final_layer,12,12.0,2,2424.0,-16.18770408630371,3,-26.44011878967285,100,2,0.8333333333333334,True
ru,117,shared_after_refiner,planner+critic+refiner,True,360,360,final_layer,12,12.0,2,2424.0,-16.18770408630371,3,-26.44011878967285,250,2,0.8333333333333334,True
ru,117,shared_after_refiner,planner+critic+refiner,True,360,360,final_layer,12,12.0,2,2424.0,-16.18770408630371,3,-26.44011878967285,500,2,0.8333333333333334,True
ru,117,shared_after_refiner,planner+critic+refiner,True,360,360,final_layer,12,12.0,2,2424.0,-16.18770408630371,3,-26.44011878967285,1000,2,0.8333333333333334,True
ru,117,shared_after_refiner,planner+critic+refiner,True,360,360,final_layer,12,12.0,2,2424.0,-16.18770408630371,3,-26.44011878967285,2500,1,0.9166666666666666,True
ru,117,shared_after_refiner,planner+critic+refiner,True,360,360,final_layer,12,12.0,2,2424.0,-16.18770408630371,3,-26.44011878967285,5000,1,0.9166666666666666,True
ru,117,shared_after_refiner,planner+critic+refiner,True,360,360,final_layer,12,12.0,2,2424.0,-16.18770408630371,3,-26.44011878967285,10000,1,0.9166666666666666,True
ru,117,shared_with_judger,planner+critic+refiner+judger,True,360,360,final_layer,13,12.0,2,355.0,-16.18770408630371,3,-16.940507888793945,1,,0.0,False
ru,117,shared_with_judger,planner+critic+refiner+judger,True,360,360,final_layer,13,12.0,2,355.0,-16.18770408630371,3,-16.940507888793945,5,,0.0,False
ru,117,shared_with_judger,planner+critic+refiner+judger,True,360,360,final_layer,13,12.0,2,355.0,-16.18770408630371,3,-16.940507888793945,10,,0.0,False
ru,117,shared_with_judger,planner+critic+refiner+judger,True,360,360,final_layer,13,12.0,2,355.0,-16.18770408630371,3,-16.940507888793945,25,2,0.8461538461538461,True
ru,117,shared_with_judger,planner+critic+refiner+judger,True,360,360,final_layer,13,12.0,2,355.0,-16.18770408630371,3,-16.940507888793945,50,2,0.8461538461538461,True
ru,117,shared_with_judger,planner+critic+refiner+judger,True,360,360,final_layer,13,12.0,2,355.0,-16.18770408630371,3,-16.940507888793945,100,2,0.8461538461538461,True
ru,117,shared_with_judger,planner+critic+refiner+judger,True,360,360,final_layer,13,12.0,2,355.0,-16.18770408630371,3,-16.940507888793945,250,2,0.8461538461538461,True
ru,117,shared_with_judger,planner+critic+refiner+judger,True,360,360,final_layer,13,12.0,2,355.0,-16.18770408630371,3,-16.940507888793945,500,2,0.8461538461538461,True
ru,117,shared_with_judger,planner+critic+refiner+judger,True,360,360,final_layer,13,12.0,2,355.0,-16.18770408630371,3,-16.940507888793945,1000,2,0.8461538461538461,True
ru,117,shared_with_judger,planner+critic+refiner+judger,True,360,360,final_layer,13,12.0,2,355.0,-16.18770408630371,3,-16.940507888793945,2500,1,0.9230769230769231,True
ru,117,shared_with_judger,planner+critic+refiner+judger,True,360,360,final_layer,13,12.0,2,355.0,-16.18770408630371,3,-16.940507888793945,5000,1,0.9230769230769231,True
ru,117,shared_with_judger,planner+critic+refiner+judger,True,360,360,final_layer,13,12.0,2,355.0,-16.18770408630371,3,-16.940507888793945,10000,1,0.9230769230769231,True
ru,118,shared_after_planner,planner,True,4,4,final_layer,4,27.0,2,76.0,-13.939805030822754,3,-13.939805030822754,1,,0.0,False
ru,118,shared_after_planner,planner,True,4,4,final_layer,4,27.0,2,76.0,-13.939805030822754,3,-13.939805030822754,5,,0.0,False
ru,118,shared_after_planner,planner,True,4,4,final_layer,4,27.0,2,76.0,-13.939805030822754,3,-13.939805030822754,10,,0.0,False
ru,118,shared_after_planner,planner,True,4,4,final_layer,4,27.0,2,76.0,-13.939805030822754,3,-13.939805030822754,25,,0.0,False
ru,118,shared_after_planner,planner,True,4,4,final_layer,4,27.0,2,76.0,-13.939805030822754,3,-13.939805030822754,50,2,0.5,True
